Kombinovaná,Rok uvedení do provozu,Karoserie,Palivo,Motor,Výkon
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2013,Cabrio,Benzín,"G 500 Cabrio, 285kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
9.4 l/100km,2017,Sedan,Benzín,"Turbo, 404kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
3.1 l/100km,2020,SUV,Benzín + Plug-in Hybrid,"E-Hybrid, 340kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2013,Cabrio,Benzín,"G 500 Cabrio, 285kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
9.4 l/100km,2017,Sedan,Benzín,"Turbo, 404kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
3.1 l/100km,2020,SUV,Benzín + Plug-in Hybrid,"E-Hybrid, 340kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
9.4 l/100km,2017,Sedan,Benzín,"Turbo, 404kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
3.1 l/100km,2020,SUV,Benzín + Plug-in Hybrid,"E-Hybrid, 340kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
9.4 l/100km,2017,Sedan,Benzín,"Turbo, 404kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
3.1 l/100km,2020,SUV,Benzín + Plug-in Hybrid,"E-Hybrid, 340kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2013,Cabrio,Benzín,"G 500 Cabrio, 285kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.4 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
9.4 l/100km,2017,Sedan,Benzín,"Turbo, 404kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
3.1 l/100km,2020,SUV,Benzín + Plug-in Hybrid,"E-Hybrid, 340kW, 4x4",kw
,2022,SUV,Benzín,"TFSI, 441kW, 4x4",kw
,2021,Sedan,Benzín + Mild-Hybrid,"S 580 4MATIC L, 370kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
,2024,SUV,Benzín + Plug-in Hybrid,"GLC 300e 4MATIC, 230kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
11 l/100km,2023,SUV,Benzín,"55 TFSI, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2021,SUV,Benzín + Mild-Hybrid,"GLE 53 AMG, 320kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
12.1 l/100km,2020,SUV,Benzín + Mild-Hybrid,"TFSI, 441kW, 4x4",kw
,2024,Off road,Diesel,"2.8 D-4D, 150kW, 4x4",kw
,2024,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
7 l/100km,2022,Sedan,Diesel,"S 350 d 4MATIC L, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
,2023,SUV,Benzín + Plug-in Hybrid,"GLE 400e Coupé, 280kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel + Mild-Hybrid,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive40d, 250kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
6.8 l/100km,2024,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2023,Sedan,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel,"GLE 450d Coupé, 270kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,SUV,Diesel,"xDrive30d, 210kW, 4x4",kw
,2024,SUV,Benzín,"GLE 450, 280kW, 4x4",kw
8.3 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
8.5 l/100km,2023,SUV,Diesel,"50 TDI, 210kW, 4x4",kw
,2023,SUV,Diesel + Mild-Hybrid,"GLC 220d 4M. Coupé, 145kW, 4x4",kw
,2024,Combi,Diesel,"E 220 d 4MATIC, 145kW, 4x4",kw
,2013,Cabrio,Benzín,"G 500 Cabrio, 285kW, 4x4",kw
